video_id,title,url,views,duration,publishedAt
IHgFAS3-GrM,Plantar Fasciitis Foot Massage - SELF HELP TIPS,https://www.youtube.com/watch?v=IHgFAS3-GrM,354764,PT21S,2023-09-14T12:17:06Z
DnTUaWpjiC4,Quick Tips To Calm & Regulate Emotions - DBT,https://www.youtube.com/watch?v=DnTUaWpjiC4,84317,PT1M,2023-05-02T13:00:12Z
d3FdsppPR-Y,liv’s morning self care tips :) - liv pearsall #shorts,https://www.youtube.com/watch?v=d3FdsppPR-Y,560704,PT48S,2022-09-28T17:00:33Z
hwT3LoEaCkM,One Way to Stay Focused When You Have ADHD #adhd #shorts,https://www.youtube.com/watch?v=hwT3LoEaCkM,424655,PT25S,2022-10-01T18:32:05Z
K1rs2YR9NHQ,the world shortest self improvement course,https://www.youtube.com/watch?v=K1rs2YR9NHQ,571882,PT35S,2024-09-02T01:30:39Z
mw49rLQnjcI,6 habits boost your self respect 🔥||#shortvideo #shorts #motivation,https://www.youtube.com/watch?v=mw49rLQnjcI,426460,PT55S,2025-03-03T05:42:09Z
9atXK4VWMOQ,7 Habits That Will Change Your Life #stoicism #discipline #goals #success,https://www.youtube.com/watch?v=9atXK4VWMOQ,2242701,PT1M,2023-10-28T21:42:57Z
NRihPCzfEE4,I started fixing my life🌷💭 #selfimprovement #motivation #students #aspirants,https://www.youtube.com/watch?v=NRihPCzfEE4,2693443,PT25S,2025-05-21T05:09:35Z
vr6hhUze0ZU,Social Anxiety Hack For INTROVERTS! ⚠️,https://www.youtube.com/watch?v=vr6hhUze0ZU,936006,PT58S,2022-08-15T15:42:05Z
9dsjGQnl4H0,The Simplest Daily Routine for Self-Improvement,https://www.youtube.com/watch?v=9dsjGQnl4H0,1309348,PT1M,2024-11-19T15:00:16Z
xbt1Nm9j9hA,Self care tips that make me millions!,https://www.youtube.com/watch?v=xbt1Nm9j9hA,478700,PT1M,2023-03-02T17:00:44Z
XSneoyKUzYE,5 Important Self-care Tips #shorts,https://www.youtube.com/watch?v=XSneoyKUzYE,363802,PT26S,2021-05-06T15:06:41Z
hEnCO0O0YOk,How To BOOST Your Confidence Instantly! ⚠️,https://www.youtube.com/watch?v=hEnCO0O0YOk,1196510,PT55S,2023-01-23T15:19:24Z
5TF0fbzhSSo,3 Daily Habits To Become Mentally Strong | Raj Shamani #shorts,https://www.youtube.com/watch?v=5TF0fbzhSSo,8411876,PT1M,2022-04-27T15:58:15Z
iEynGGckA8M,How to Quickly Stop Vertigo #Shorts,https://www.youtube.com/watch?v=iEynGGckA8M,2207660,PT56S,2023-01-08T14:30:14Z
OaRDbLWeSXE,What is mindfulness?,https://www.youtube.com/watch?v=OaRDbLWeSXE,211914,PT1M,2018-11-08T04:15:45Z
uJ0hZDknZxU,How to practice mindfulness? | Sri M,https://www.youtube.com/watch?v=uJ0hZDknZxU,318578,PT49S,2023-02-07T11:18:16Z
Ck7zKz3b7t0,How to practice mindfulness,https://www.youtube.com/watch?v=Ck7zKz3b7t0,133059,PT1M1S,2018-11-08T04:17:18Z
bPyxSlaT6qU,How to Practice Mindfulness Throughout the Day,https://www.youtube.com/watch?v=bPyxSlaT6qU,119625,PT56S,2023-11-15T15:00:29Z
MOjgh6ZxnPg,Growing Your Awareness with Yongey Mingyur Rinpoche,https://www.youtube.com/watch?v=MOjgh6ZxnPg,266860,PT1M,2023-01-03T11:00:10Z
5NgjPWdQWow,What is the difference between mindfulness and awareness?,https://www.youtube.com/watch?v=5NgjPWdQWow,32624,PT49S,2025-07-25T08:45:00Z
7DYIyJPNKoY,Dr. Gabor Maté on how chronic anxiety begins. #gabormate #anxiety #therapy,https://www.youtube.com/watch?v=7DYIyJPNKoY,1786695,PT38S,2024-02-13T16:18:43Z
syncWey5OC4,This is what anxiety looks like in your brain | Dr. Wendy Suzuki,https://www.youtube.com/watch?v=syncWey5OC4,342820,PT47S,2024-02-23T19:00:24Z
voViMILpvws,Life Changing Anxiety Tip From A Psychologist,https://www.youtube.com/watch?v=voViMILpvws,3080055,PT25S,2023-11-26T17:29:59Z
jJBVHaOH5pU,The Scary Physical Symptoms Associated With Anxiety #shorts,https://www.youtube.com/watch?v=jJBVHaOH5pU,950430,PT57S,2022-09-13T14:00:22Z
_L5rqolOD0w,Do You Have Generalized Anxiety Disorder? (GAD),https://www.youtube.com/watch?v=_L5rqolOD0w,268241,PT1M6S,2025-07-19T15:30:16Z
23ycQ-r1zCc,👉Panic Attack vs Anxiety Attack ❤️️| #shorts,https://www.youtube.com/watch?v=23ycQ-r1zCc,8247827,PT29S,2021-09-06T11:00:01Z
Qy0uP2Rx55s,What Is An Anxious Attachment Style?,https://www.youtube.com/watch?v=Qy0uP2Rx55s,289321,PT56S,2024-10-16T03:30:21Z
1FL3afr0dO4,"""Dealing with anxiety can be as simple as...""",https://www.youtube.com/watch?v=1FL3afr0dO4,817359,PT24S,2022-07-07T14:02:27Z
UC7EXK4uKwA,The Cause Of SOCIAL ANXIETY! ⚠️,https://www.youtube.com/watch?v=UC7EXK4uKwA,5336000,PT55S,2024-06-05T12:49:47Z
_zq4KkQFRzY,Learn the difference between an anxiety attack & panic attack.,https://www.youtube.com/watch?v=_zq4KkQFRzY,2046600,PT23S,2022-12-06T20:41:23Z
JWIHqO08x_8,💞 Top 5 Signs Of Anxious Attachment You Need To Know About,https://www.youtube.com/watch?v=JWIHqO08x_8,708240,PT52S,2022-10-23T16:15:00Z
zt_ECPxUcZ0,"Lower Blood Pressure, Stress and Anxiety!  Dr. Mandell",https://www.youtube.com/watch?v=zt_ECPxUcZ0,275620,PT42S,2024-06-14T18:51:50Z
zPp6BdCRn0Q,What’s the difference between social anxiety and being shy? #shorts,https://www.youtube.com/watch?v=zPp6BdCRn0Q,132900,PT53S,2022-12-01T15:00:29Z
5ZXeAYsv8p4,❤️️If You Get Anxious Around Other People... Social Anxiety | Dr. Julie 👩‍⚕️ -#shorts,https://www.youtube.com/watch?v=5ZXeAYsv8p4,2505930,PT58S,2022-02-23T17:00:08Z
xX6hiEmDmxs,The NASA Nap Culture: Boosting Alertness & Productivity with Short Naps,https://www.youtube.com/watch?v=xX6hiEmDmxs,367555,PT59S,2024-04-22T21:08:24Z
tp4AcSh1O7E,To be more PRODUCTIVE - STOP cleaning your desk 🤯 (science) #shorts,https://www.youtube.com/watch?v=tp4AcSh1O7E,182867,PT48S,2021-07-10T19:11:17Z
qqBcXqQVlS8,Einstein's secret productivity trick 🤯 #shorts,https://www.youtube.com/watch?v=qqBcXqQVlS8,5608933,PT40S,2021-07-26T20:56:59Z
eAj8AC5RmSg,Productivity Hack,https://www.youtube.com/watch?v=eAj8AC5RmSg,2182149,PT24S,2021-11-06T21:16:00Z
YtXE36nTG8s,How to Be More Productive,https://www.youtube.com/watch?v=YtXE36nTG8s,5890271,PT28S,2022-10-31T21:56:17Z
B30fvWl3kgM,Secret way to UNLOCK your creativity (backed by science) 💡 #shorts,https://www.youtube.com/watch?v=B30fvWl3kgM,639721,PT59S,2023-03-15T23:21:28Z
1YOWU5CnBBY,Does Exercise make you Smarter? | @Dr.ShadeZahrai  #shorts,https://www.youtube.com/watch?v=1YOWU5CnBBY,189572,PT25S,2023-06-02T04:56:52Z
917yPJfBRWM,5 foods that will make you productive (science),https://www.youtube.com/watch?v=917yPJfBRWM,472649,PT55S,2021-10-03T23:24:12Z
5uIxl73pufI,ADHD Tools to Help with Timeblindness #adhd #shorts,https://www.youtube.com/watch?v=5uIxl73pufI,396162,PT43S,2022-04-07T17:00:19Z
GFfY4gx5o6I,Sleep deprivation can lead to a 300-400% increase in being depressed and anxious,https://www.youtube.com/watch?v=GFfY4gx5o6I,3313850,PT35S,2023-04-12T00:31:32Z
